Voter_A,Voter_B,Voter_C,Voter_D,Voter_E,VP_1,VP_2,VP_3,Status Quo,Policy Decision,Total Euclidean Distance,Total Manhattan Distance,Distance first dimension,Distance second dimension,Distance third dimension,Number of dimensions,Number of VPs,Model,Optimization?
"(5.03824463593907, 14.538244635939071, 4.038244635939068)","(8.03824463593907, 14.038244635939071, 4.538244635939067)","(7.038244635939067, 17.53824463593907, 5.038244635939061)","(6.038244635939069, 16.038244635939073, 5.538244635939058)","(6.538244635939068, 15.03824463593907, 3.538244635939069)","(5.03824463593907, 14.538244635939071, 4.038244635939068)",NA,NA,"(10.48127369714256, 11.381273697142563, 0.4812736971425639)","(10.48127369714256, 11.381273697142563, 0.4812736971425639)",0.0,0.0,0.0,0.0,0.0,3,1,4,0
"(5.674495832016347, 15.474495832016348, 4.5744958320163445)","(8.674495832016346, 14.974495832016348, 5.0744958320163445)","(7.674495832016345, 18.474495832016345, 5.574495832016337)","(6.674495832016347, 16.97449583201635, 6.074495832016334)","(7.174495832016345, 15.974495832016347, 4.074495832016346)","(5.674495832016347, 15.474495832016348, 4.5744958320163445)",NA,NA,"(10.699672611091946, 11.89967261109195, 0.6996726110919509)","(10.699672611091946, 11.89967261109195, 0.6996726110919509)",0.0,0.0,0.0,0.0,0.0,3,1,4,0
"(6.154965834675459, 16.25496583467546, 4.954965834675457)","(9.154965834675458, 15.754965834675462, 5.454965834675457)","(8.154965834675457, 19.254965834675456, 5.95496583467545)","(7.154965834675459, 17.75496583467546, 6.454965834675447)","(7.654965834675457, 16.75496583467546, 4.454965834675459)","(6.154965834675459, 16.25496583467546, 4.954965834675457)",NA,NA,"(10.629804689779393, 12.129804689779396, 0.6298046897793985)","(10.629804689779393, 12.129804689779396, 0.6298046897793985)",0.0,0.0,0.0,0.0,0.0,3,1,4,0
"(6.595009827680482, 16.995009827680484, 5.295009827680479)","(9.59500982768048, 16.495009827680484, 5.795009827680479)","(8.595009827680478, 19.99500982768048, 6.295009827680472)","(7.595009827680482, 18.495009827680484, 6.7950098276804685)","(8.09500982768048, 17.495009827680484, 4.795009827680481)","(6.595009827680482, 16.995009827680484, 5.295009827680479)",NA,NA,"(10.799574624607706, 12.59957462460771, 0.7995746246077118)","(10.0, 20.0, 10.0)",11.834417704527292,17.400425375392285,0.7995746246077058,7.40042537539229,9.200425375392289,3,1,4,0
"(6.943465898885788, 17.64346589888579, 5.543465898885785)","(9.943465898885785, 17.14346589888579, 6.043465898885785)","(8.943465898885783, 20.643465898885786, 6.543465898885778)","(7.943465898885788, 19.14346589888579, 7.043465898885774)","(8.443465898885785, 18.14346589888579, 5.043465898885787)","(6.943465898885788, 17.64346589888579, 5.543465898885785)",NA,NA,"(10.315808586664225, 20.615808586664226, 10.315808586664225)","(10.0, 20.0, 10.0)",0.7607169922061046,1.2474257599926766,0.3158085866642253,0.615808586664226,0.3158085866642253,3,1,4,0
"(7.537558027284077, 18.537558027284078, 6.037558027284073)","(10.537558027284074, 18.037558027284078, 6.537558027284073)","(9.537558027284073, 21.537558027284074, 7.037558027284066)","(8.537558027284076, 20.037558027284078, 7.537558027284063)","(9.037558027284074, 19.037558027284078, 5.537558027284075)","(7.537558027284077, 18.537558027284078, 6.037558027284073)",NA,NA,"(10.082105642991753, 20.382105642991753, 10.082105642991753)","(10.0, 20.0, 10.0)",0.39935873050218834,0.54631692897525852,0.0821056429917526,0.3821056429917533,0.0821056429917526,3,1,4,0
"(7.922627581206255, 19.222627581206257, 6.322627581206251)","(10.922627581206251, 18.722627581206257, 6.822627581206251)","(9.92262758120625, 22.222627581206254, 7.322627581206244)","(8.922627581206253, 20.722627581206257, 7.82262758120624)","(9.422627581206251, 19.722627581206257, 5.822627581206253)","(7.922627581206255, 19.222627581206257, 6.322627581206251)",NA,NA,"(10.38274365083264, 20.68274365083264, 10.38274365083264)","(10.0, 20.0, 10.0)",0.871277393978336,1.4482309524979229,0.3827436508326407,0.6827436508326414,0.3827436508326407,3,1,4,0
"(8.397359957576626, 19.99735995757663, 6.697359957576622)","(11.397359957576622, 19.49735995757663, 7.197359957576622)","(10.39735995757662, 22.997359957576627, 7.697359957576615)","(9.397359957576624, 21.49735995757663, 8.197359957576612)","(9.897359957576622, 20.49735995757663, 6.197359957576624)","(8.397359957576626, 19.99735995757663, 6.697359957576622)",NA,NA,"(10.345382255374188, 20.64538225537419, 10.345382255374188)","(10.0, 20.0, 10.0)",0.809380046830041,1.3361467661225674,0.3453822553741883,0.6453822553741908,0.3453822553741883,3,1,4,0
"(8.782612127003658, 20.682612127003665, 6.982612127003654)","(11.782612127003654, 20.182612127003665, 7.482612127003654)","(10.782612127003652, 23.68261212700366, 7.982612127003647)","(9.782612127003656, 22.182612127003665, 8.482612127003645)","(10.282612127003654, 21.182612127003665, 6.482612127003656)","(8.782612127003658, 20.682612127003665, 6.982612127003654)",NA,NA,"(10.159798773667731, 20.459798773667732, 10.159798773667731)","(10.0, 20.0, 10.0)",0.5123340788955694,0.779396321003194,0.1597987736677311,0.4597987736677318,0.1597987736677311,3,1,4,0
"(9.074038423952242, 21.27403842395225, 7.174038423952238)","(12.074038423952238, 20.77403842395225, 7.674038423952238)","(11.074038423952237, 24.274038423952245, 8.174038423952231)","(10.07403842395224, 22.77403842395225, 8.67403842395223)","(10.574038423952238, 21.77403842395225, 6.67403842395224)","(9.074038423952242, 21.27403842395225, 7.174038423952238)",NA,NA,"(10.260930275771644, 20.560930275771646, 10.260930275771644)","(10.260930275771644, 20.560930275771646, 10.260930275771644)",0.0,0.0,0.0,0.0,0.0,3,1,4,0
"(9.226870765607487, 21.726870765607494, 7.226870765607483)","(12.226870765607483, 21.226870765607494, 7.726870765607483)","(11.226870765607481, 24.72687076560749, 8.226870765607476)","(10.226870765607485, 23.226870765607494, 8.726870765607474)","(10.726870765607483, 22.226870765607494, 6.726870765607485)","(9.226870765607487, 21.726870765607494, 7.226870765607483)",NA,NA,"(10.61878459749525, 21.21878459749525, 10.61878459749525)","(10.61878459749525, 21.21878459749525, 10.61878459749525)",0.0,0.0,0.0,0.0,0.0,3,1,4,0
"(9.615585210001788, 22.415585210001797, 7.5155852100017855)","(12.615585210001784, 21.915585210001797, 8.015585210001786)","(11.615585210001782, 25.415585210001794, 8.515585210001777)","(10.615585210001786, 23.915585210001797, 9.015585210001776)","(11.115585210001784, 22.915585210001797, 7.015585210001787)","(9.615585210001788, 22.415585210001797, 7.5155852100017855)",NA,NA,"(10.545547513962527, 21.445547513962527, 10.545547513962527)","(10.545547513962527, 21.445547513962527, 10.545547513962527)",0.0,0.0,0.0,0.0,0.0,3,1,4,0
"(10.018982310193495, 23.118982310193505, 7.818982310193494)","(13.018982310193492, 22.618982310193505, 8.318982310193494)","(12.01898231019349, 26.118982310193502, 8.818982310193485)","(11.018982310193493, 24.618982310193505, 9.318982310193483)","(11.518982310193492, 23.618982310193505, 7.318982310193496)","(10.018982310193495, 23.118982310193505, 7.818982310193494)",NA,NA,"(10.699221582706535, 21.899221582706534, 10.699221582706535)","(10.699221582706535, 21.899221582706534, 10.699221582706535)",0.0,0.0,0.0,0.0,0.0,3,1,4,0
"(10.360336868383452, 23.76033686838346, 8.060336868383452)","(13.360336868383449, 23.26033686838346, 8.560336868383452)","(12.360336868383447, 26.760336868383458, 9.060336868383443)","(11.36033686838345, 25.26033686838346, 9.560336868383441)","(11.860336868383449, 24.26033686838346, 7.560336868383453)","(10.360336868383452, 23.76033686838346, 8.060336868383452)",NA,NA,"(10.812869689898545, 22.312869689898545, 10.812869689898545)","(10.812869689898545, 22.312869689898545, 10.812869689898545)",0.0,0.0,0.0,0.0,0.0,3,1,4,0
"(10.725573561944952, 24.42557356194496, 8.325573561944951)","(13.725573561944948, 23.92557356194496, 8.825573561944951)","(12.725573561944946, 27.425573561944958, 9.325573561944942)","(11.72557356194495, 25.92557356194496, 9.82557356194494)","(12.225573561944948, 24.92557356194496, 7.825573561944952)","(10.725573561944952, 24.42557356194496, 8.325573561944951)",NA,NA,"(10.822081189797068, 22.62208118979707, 10.822081189797068)","(10.822081189797068, 22.62208118979707, 10.822081189797068)",0.0,0.0,0.0,0.0,0.0,3,1,4,0
"(10.999381869051797, 24.999381869051806, 8.499381869051797)","(13.999381869051794, 24.499381869051806, 8.999381869051797)","(12.999381869051792, 27.999381869051803, 9.499381869051788)","(11.999381869051795, 26.499381869051806, 9.999381869051787)","(12.499381869051794, 25.499381869051806, 7.999381869051798)","(10.999381869051797, 24.999381869051806, 8.499381869051797)",NA,NA,"(10.933247928416737, 23.03324792841674, 10.933247928416737)","(10.933247928416737, 23.03324792841674, 10.933247928416737)",0.0,0.0,0.0,0.0,0.0,3,1,4,0
"(11.383903689812295, 25.683903689812304, 8.783903689812295)","(14.383903689812291, 25.183903689812304, 9.283903689812295)","(13.38390368981229, 28.6839036898123, 9.783903689812286)","(12.383903689812293, 27.183903689812304, 10.283903689812284)","(12.883903689812291, 26.183903689812304, 8.283903689812295)","(11.383903689812295, 25.683903689812304, 8.783903689812295)",NA,NA,"(10.794933552518664, 23.194933552518666, 10.794933552518664)","(10.794933552518664, 23.194933552518666, 10.794933552518664)",0.0,0.0,0.0,0.0,0.0,3,1,4,0
"(11.569146120771318, 26.169146120771327, 8.869146120771319)","(14.569146120771315, 25.669146120771327, 9.369146120771319)","(13.569146120771313, 29.169146120771323, 9.86914612077131)","(12.569146120771316, 27.669146120771327, 10.369146120771308)","(13.069146120771315, 26.669146120771327, 8.369146120771319)","(11.569146120771318, 26.169146120771327, 8.869146120771319)",NA,NA,"(11.004609221721447, 23.704609221721448, 11.004609221721447)","(11.004609221721447, 23.704609221721448, 11.004609221721447)",0.0,0.0,0.0,0.0,0.0,3,1,4,0
"(11.901135458787762, 26.801135458787773, 9.101135458787763)","(14.901135458787758, 26.301135458787773, 9.601135458787763)","(13.901135458787756, 29.80113545878777, 10.101135458787754)","(12.90113545878776, 28.301135458787773, 10.601135458787752)","(13.401135458787758, 27.301135458787773, 8.601135458787763)","(11.901135458787762, 26.801135458787773, 9.101135458787763)",NA,NA,"(11.403902887224728, 24.403902887224728, 11.403902887224728)","(11.403902887224728, 24.403902887224728, 11.403902887224728)",0.0,0.0,0.0,0.0,0.0,3,1,4,0
"(12.388990641093935, 27.588990641093947, 9.488990641093936)","(15.388990641093931, 27.088990641093947, 9.988990641093936)","(14.38899064109393, 30.588990641093943, 10.488990641093928)","(13.388990641093933, 29.088990641093947, 10.988990641093926)","(13.888990641093931, 28.088990641093947, 8.988990641093936)","(12.388990641093935, 27.588990641093947, 9.488990641093936)",NA,NA,"(11.59140702475259, 24.891407024752592, 11.59140702475259)","(11.59140702475259, 24.891407024752592, 11.59140702475259)",0.0,0.0,0.0,0.0,0.0,3,1,4,0
"(12.48252026567294, 27.982520265672953, 9.482520265672942)","(15.482520265672937, 27.482520265672953, 9.982520265672942)","(14.482520265672935, 30.98252026567295, 10.482520265672933)","(13.482520265672939, 29.482520265672953, 10.982520265672932)","(13.982520265672937, 28.482520265672953, 8.982520265672942)","(12.48252026567294, 27.982520265672953, 9.482520265672942)",NA,NA,"(11.743295676551051, 25.343295676551055, 11.743295676551051)","(11.743295676551051, 25.343295676551055, 11.743295676551051)",0.0,0.0,0.0,0.0,0.0,3,1,4,0
"(12.790210987398918, 28.59021098739893, 9.69021098739892)","(15.790210987398915, 28.09021098739893, 10.19021098739892)","(14.790210987398913, 31.590210987398926, 10.690210987398912)","(13.790210987398916, 30.09021098739893, 11.19021098739891)","(14.290210987398915, 29.09021098739893, 9.19021098739892)","(12.790210987398918, 28.59021098739893, 9.69021098739892)",NA,NA,"(11.363839851895179, 25.26383985189518, 11.363839851895179)","(11.363839851895179, 25.26383985189518, 11.363839851895179)",0.0,0.0,0.0,0.0,0.0,3,1,4,0
"(13.141134623159164, 29.241134623159176, 9.941134623159167)","(16.14113462315916, 28.741134623159176, 10.441134623159167)","(15.141134623159159, 32.24113462315917, 10.941134623159158)","(14.141134623159163, 30.741134623159176, 11.441134623159156)","(14.64113462315916, 29.741134623159176, 9.441134623159167)","(13.141134623159164, 29.241134623159176, 9.941134623159167)",NA,NA,"(12.001175447573253, 26.201175447573256, 12.001175447573253)","(12.001175447573253, 26.201175447573256, 12.001175447573253)",0.0,0.0,0.0,0.0,0.0,3,1,4,0
"(13.54305100192787, 29.94305100192788, 10.243051001927872)","(16.543051001927864, 29.44305100192788, 10.743051001927872)","(15.543051001927864, 32.94305100192788, 11.243051001927864)","(14.543051001927868, 31.44305100192788, 11.743051001927862)","(15.043051001927866, 30.44305100192788, 9.743051001927872)","(13.54305100192787, 29.94305100192788, 10.243051001927872)",NA,NA,"(12.608205737610694, 27.108205737610696, 12.608205737610694)","(12.608205737610694, 27.108205737610696, 12.608205737610694)",0.0,0.0,0.0,0.0,0.0,3,1,4,0
"(13.96324601440523, 30.663246014405242, 10.563246014405234)","(16.963246014405225, 30.163246014405242, 11.063246014405234)","(15.963246014405225, 33.66324601440524, 11.563246014405225)","(14.963246014405229, 32.163246014405246, 12.063246014405223)","(15.463246014405227, 31.163246014405242, 10.063246014405234)","(13.96324601440523, 30.663246014405242, 10.563246014405234)",NA,NA,"(12.677555720430345, 27.477555720430345, 12.677555720430345)","(12.677555720430345, 27.477555720430345, 12.677555720430345)",0.0,0.0,0.0,0.0,0.0,3,1,4,0
"(14.094466811184763, 31.094466811184777, 10.594466811184766)","(17.09446681118476, 30.594466811184777, 11.094466811184766)","(16.09446681118476, 34.09446681118477, 11.594466811184757)","(15.09446681118476, 32.59446681118478, 12.094466811184756)","(15.594466811184759, 31.594466811184777, 10.094466811184766)","(14.094466811184763, 31.094466811184777, 10.594466811184766)",NA,NA,"(12.785380490268292, 27.885380490268293, 12.785380490268292)","(12.785380490268292, 27.885380490268293, 12.785380490268292)",0.0,0.0,0.0,0.0,0.0,3,1,4,0
"(14.01800599657265, 31.318005996572666, 10.418005996572655)","(17.018005996572647, 30.818005996572666, 10.918005996572655)","(16.018005996572647, 34.318005996572666, 11.418005996572646)","(15.018005996572649, 32.81800599657267, 11.918005996572644)","(15.518005996572647, 31.818005996572666, 9.918005996572655)","(14.01800599657265, 31.318005996572666, 10.418005996572655)",NA,NA,"(12.970946927591434, 28.370946927591437, 12.970946927591434)","(12.970946927591434, 28.370946927591437, 12.970946927591434)",0.0,0.0,0.0,0.0,0.0,3,1,4,0
